,Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label,time_tz_corr,time,weekdays_tz_corr,weekdays,seconds,zero_sec
175,175,"Sat, 25 May 2019 01:27:06 -0700",google,com,0,0,text/html,4,20,0,0,46,6683,0,30426,5226,5,5,5226,0
176,176,"Sun, 15 Oct 2017 10:42:28 -0400 (EDT)",edx,org,0,0,multipart/alternative,12,42,0,0,68,43941,3,52948,38548,6,6,38548,0
177,177,"Fri, 14 Dec 2018 14:56:06 +0530",iiitd,ac.in,3,0,multipart/alternative,3,3,1,0,37,7558,2,33966,53766,4,4,53766,0
178,178,"Wed, 15 Aug 2018 18:13:53 +0000",github,com,0,0,multipart/alternative,5,26,1,1,118,23430,0,65633,65633,2,2,65633,0
179,179,"Mon, 10 Jul 2017 10:00:25 +0000",kotak,in,0,0,text/html,0,17,1,1,62,8971,0,36025,36025,0,0,36025,0
180,180,"Wed, 20 Jul 2016 14:16:18 +0530",iiitd,ac.in,6,0,multipart/alternative,1,4,1,0,0,6137,2,31578,51378,2,2,51378,0
181,181,"Mon, 25 Nov 2019 16:05:17 -0600",send,grammarly.com,0,0,multipart/alternative,32,128,0,0,37,105741,3,79517,57917,0,0,57917,0
182,182,"Mon, 15 Jul 2019 17:08:15 +0000",interviewbit,com,0,0,multipart/alternative,0,11,0,0,100,3122,0,61695,61695,0,0,61695,0
183,183,"Sun, 25 Mar 2018 07:46:11 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,64,0,0,16,26461,3,8171,27971,6,6,27971,0
184,184,"Sun, 12 Aug 2018 10:53:36 +0000",slack,com,0,0,multipart/alternative,4,32,0,0,116,16610,0,39216,39216,6,6,39216,0
185,185,"Mon, 4 Jan 2016 14:42:41 +0000",coursera,org,0,0,multipart/alternative,14,88,0,0,27,56366,0,52961,52961,0,0,52961,0
186,186,"Tue, 07 Mar 2017 21:55:39 +0000",youtube,com,0,0,multipart/alternative,28,111,1,0,97,88664,1,78939,78939,1,1,78939,0
187,187,"Mon, 19 Mar 2018 14:29:55 +0000",academia-mail,com,0,0,multipart/alternative,2,14,1,0,79,40085,0,52195,52195,0,0,52195,0
188,188,"Fri, 17 Jun 2016 12:32:20 +0530",iiitd,ac.in,0,0,multipart/alternative,2,8,1,0,38,3207,2,25340,45140,4,4,45140,0
189,189,"Mon, 02 Oct 2017 10:24:50 +0000",twitter,com,0,0,multipart/alternative,21,63,0,0,45,31382,3,37490,37490,0,0,37490,0
190,190,"Sun, 16 Jun 2019 02:34:30 +0000",amazon,in,0,0,multipart/alternative,8,97,0,0,44,39780,3,9270,9270,6,6,9270,0
191,191,"Wed, 24 May 2017 16:44:58 +0530",iiitd,ac.in,6,0,multipart/alternative,0,1,1,0,16,1472,2,40498,60298,2,2,60298,0
192,192,"Tue, 14 Jul 2015 09:40:07 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26977,0,34807,34807,1,1,34807,0
193,193,"Fri, 22 Jul 2016 09:04:43 +0000",twitter,com,0,0,multipart/alternative,34,184,0,0,73,82043,1,32683,32683,4,4,32683,0
194,194,"Tue, 01 Sep 2015 06:37:29 +0000",usebackpack,com,0,0,multipart/alternative,4,19,1,0,38,27714,0,23849,23849,1,1,23849,0
195,195,"Tue, 16 Jan 2018 16:53:16 +0000 (UTC)",brilliant,org,0,0,multipart/alternative,5,25,0,0,37,39906,0,60796,60796,1,1,60796,0
196,196,"Sat, 27 May 2017 17:07:30 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,29,22718,1,61650,61650,5,5,61650,0
197,197,"Wed, 13 Apr 2016 17:33:48 +0530",iiitd,ac.in,6,0,multipart/alternative,0,6,1,0,29,30479,2,43428,63228,2,2,63228,0
198,198,"Tue, 16 Jun 2015 12:07:22 +0000 (UTC)",quora,com,0,0,multipart/alternative,1,11,1,0,42,10228,1,43642,43642,1,1,43642,0
199,199,"Mon, 29 Jan 2018 06:42:06 +0000",zoomgroup,com,0,0,multipart/alternative,2,25,1,0,106,49337,0,24126,24126,0,0,24126,0
200,200,"Sat, 23 Apr 2016 22:11:05 +0530",iiitd,ac.in,0,0,multipart/alternative,2,6,1,0,32,6356,2,60065,79865,5,5,79865,0
201,201,"Wed, 17 Aug 2016 16:01:41 +0530",iiitd,ac.in,1,0,multipart/mixed,0,0,0,0,61,127215,2,37901,57701,2,2,57701,0
202,202,"Tue, 14 Feb 2017 07:31:12 +0000",m,mail.coursera.org,0,0,multipart/alternative,33,152,0,0,27,100279,0,27072,27072,1,1,27072,0
203,203,"Wed, 26 Oct 2016 01:10:33 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,69,1,0,56,48852,1,4233,4233,2,2,4233,0
204,204,"Wed, 20 Dec 2017 17:27:06 -0800",email,nvidia.com,0,0,text/html,11,44,1,0,48,49717,3,5226,62826,3,2,62826,0
205,205,"Sat, 31 Mar 2018 18:05:37 +0000",topcoder,com,0,0,multipart/alternative,24,122,0,0,42,102794,3,65137,65137,5,5,65137,0
206,206,"Wed, 23 Mar 2016 11:43:17 +0530",iiitd,ac.in,0,0,multipart/related,0,0,0,0,56,168635,2,22397,42197,2,2,42197,0
207,207,28 Jan 2018 13:16:40 +0530,,,0,0,text/plain,0,0,0,0,57,516,0,28000,47800,6,6,47800,0
208,208,"Tue, 1 Aug 2017 06:30:36 +0000",paytmemail,com,0,0,Multipart/Mixed,0,0,0,0,72,4,3,23436,23436,1,1,23436,0
209,209,"Fri, 07 Apr 2017 04:34:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,83041,16441,3,4,16441,0
210,210,"Thu, 27 Aug 2015 06:34:18 -0600",news,foodpanda.in,0,0,multipart/alternative,0,9,0,0,70,1998,0,45258,23658,3,3,23658,0
211,211,"Wed, 23 Nov 2016 00:15:25 +0000",usebackpack,com,0,0,text/html,4,14,0,0,36,24732,0,925,925,2,2,925,0
212,212,"Thu, 12 Oct 2017 06:15:47 -0500 (CDT)",fedex,com,0,0,multipart/mixed,2,28,0,0,36,20558,0,40547,22547,3,3,22547,0
213,213,"Fri, 1 Sep 2017 12:24:30 +0530",iiitd,ac.in,0,0,multipart/alternative,0,1,1,0,5,783,2,24870,44670,4,4,44670,0
214,214,"Tue, 12 Nov 2019 21:23:49 +0530",sbi,co.in,0,0,text/plain,0,0,0,0,57,687,0,57229,77029,1,1,77029,0
215,215,"Fri, 29 Jun 2018 07:00:24 +0000",amazon,in,0,0,multipart/alternative,23,134,0,0,48,61677,3,25224,25224,4,4,25224,0
216,216,"Sat, 13 Aug 2016 14:27:09 +0530",iiitd,ac.in,2,0,multipart/alternative,0,6,1,0,64,25630,2,32229,52029,5,5,52029,0
217,217,"Mon, 24 Sep 2018 17:03:50 -0500 (CDT)",springboard,com,0,0,multipart/alternative,0,11,0,1,19,17646,3,79430,61430,0,0,61430,0
218,218,"Sat, 25 Nov 2017 14:05:18 +0530",emailer,cardekho.com,0,0,text/html,28,95,1,0,29,63364,3,30918,50718,5,5,50718,0
219,219,"Mon, 15 Jul 2019 00:14:09 +0530",sbi,co.in,0,0,text/plain,0,0,0,0,57,678,0,67449,849,6,0,849,0
220,220,"Wed, 25 Apr 2018 09:05:56 -0600",send,grammarly.com,0,0,multipart/alternative,7,36,0,0,41,21458,3,54356,32756,2,2,32756,0
221,221,"Thu, 29 Nov 2018 17:46:24 -0500",,,0,0,multipart/alternative,20,95,0,1,53,27807,0,81984,63984,3,3,63984,0
222,222,"Tue, 02 Apr 2019 01:21:45 -0700",google,com,0,0,text/html,10,44,0,0,38,13593,0,30105,4905,1,1,4905,0
223,223,"Sat, 3 Aug 2019 22:09:12 +0530",sbi,co.in,0,0,text/plain,0,0,0,0,57,690,0,59952,79752,5,5,79752,0
224,224,"Tue, 11 Jun 2019 14:13:25 +0000",google,com,0,0,multipart/alternative,3,9,1,0,58,6469,0,51205,51205,1,1,51205,0
225,225,"Tue, 12 Jul 2016 12:25:57 +0000",usebackpack,com,0,0,text/html,3,14,0,0,33,24657,0,44757,44757,1,1,44757,0
226,226,"Fri, 10 May 2019 23:47:13 -0700",google,com,0,0,text/html,2,12,0,0,36,4356,0,24433,85633,5,4,85633,0
227,227,"Mon, 18 Apr 2016 13:05:43 +0530",iiitd,ac.in,14,0,multipart/alternative,0,3,1,0,30,8094,2,27343,47143,0,0,47143,0
228,228,"Wed, 09 Nov 2016 06:12:22 -0800 (PST)",quora,com,0,0,multipart/alternative,8,109,0,0,93,82779,1,51142,22342,2,2,22342,0
229,229,"Sat, 22 Jun 2019 10:55:10 -0700",google,com,0,0,text/html,20,84,0,0,36,24958,0,64510,39310,5,5,39310,0
230,230,"Sat, 3 Aug 2019 02:24:26 +0000",imdb,com,0,0,multipart/alternative,21,104,0,0,40,71280,3,8666,8666,5,5,8666,0
231,231,"Sat, 23 Jun 2018 04:00:55 +0000",topcoder,com,0,0,multipart/alternative,46,148,1,0,66,179691,3,14455,14455,5,5,14455,0
232,232,"Thu, 15 Sep 2016 13:41:47 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,1,36,7389,2,29507,49307,3,3,49307,0
233,233,"Thu, 7 Apr 2016 16:51:12 +0200",newsletter,foodpanda.in,0,0,multipart/alternative,5,19,0,0,39,20026,0,53472,60672,3,3,60672,0
234,234,"Wed, 13 Mar 2019 23:45:19 -0700",sbi,co.in,0,0,text/html,1,17,0,0,72,3429,0,24319,85519,3,2,85519,0
235,235,"Tue, 27 Feb 2018 18:23:38 -0600",emails,evernote.com,0,0,multipart/alternative,10,63,0,0,41,29163,0,1418,66218,2,1,66218,0
236,236,"Mon, 5 Dec 2016 21:44:22 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,47,3968,2,58462,78262,0,0,78262,0
237,237,"Mon, 12 Mar 2018 22:09:56 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,86,0,0,48,33207,3,59996,79796,0,0,79796,0
238,238,"Fri, 22 Sep 2017 00:19:49 +0000 (UTC)",codecademy,com,0,0,multipart/alternative,0,11,0,0,66,6085,0,1189,1189,4,4,1189,0
239,239,"Sun, 08 Dec 2019 20:54:16 +0000",,,0,0,text/plain,0,2,1,0,31,511,0,75256,75256,6,6,75256,0
240,240,"Mon, 5 Mar 2018 06:16:15 -0000",edm,efinmail.com,0,0,multipart/alternative,0,7,0,0,103,2942,0,22575,22575,0,0,22575,0
241,241,"Thu, 15 Sep 2016 15:25:37 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,1,0,50,1485,2,35737,55537,3,3,55537,0
242,242,"Sun, 18 Jun 2017 13:45:23 +0000",,,0,0,multipart/alternative,20,55,1,0,25,22824,0,49523,49523,6,6,49523,0
243,243,"Sun, 2 Jul 2017 14:13:05 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,36,0,0,29,24497,1,51185,51185,6,6,51185,0
244,244,"Wed, 28 Dec 2016 06:36:38 -0800 (PST)",quora,com,0,0,multipart/alternative,8,99,0,1,71,87370,1,52598,23798,2,2,23798,0
245,245,"Tue, 8 May 2018 11:30:08 +0000",state,gov,0,0,multipart/mixed,0,0,0,0,97,143154,0,41408,41408,1,1,41408,0
246,246,"Fri, 16 Jun 2017 19:40:34 +0000",twitter,com,0,0,multipart/alternative,10,55,0,0,53,31025,1,70834,70834,4,4,70834,0
247,247,"Thu, 13 Sep 2018 12:10:13 +0000",quora,com,0,0,multipart/alternative,16,109,1,1,117,105036,1,43813,43813,3,3,43813,0
248,248,"Sun, 26 Apr 2015 05:20:43 +0000",youtube,com,0,0,multipart/alternative,24,85,0,0,100,62968,1,19243,19243,6,6,19243,0
249,249,"Mon, 24 Aug 2015 00:02:35 +0000",coursera,org,0,0,multipart/alternative,4,27,0,1,21,24251,0,155,155,0,0,155,0
250,250,"Sat, 2 Jul 2016 12:36:42 +0530",iiitd,ac.in,0,0,multipart/mixed,0,10,0,0,55,2766956,2,25602,45402,5,5,45402,0
251,251,"Wed, 21 Jun 2017 13:38:28 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,15,46,1,1,50,61588,0,67108,49108,2,2,49108,0
252,252,"Fri, 19 Jan 2018 05:36:33 +0000",,,0,0,multipart/alternative,2,33,0,0,61,11860,0,20193,20193,4,4,20193,0
253,253,"Tue, 01 Mar 2016 14:35:58 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,35,30046,0,52558,52558,1,1,52558,0
254,254,"Thu, 19 May 2016 03:15:50 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,45,20516,1,11750,11750,3,3,11750,0
255,255,"Fri, 07 Aug 2015 14:25:09 +0000 (UTC)",quora,com,0,0,multipart/alternative,2,97,1,1,76,82386,1,51909,51909,4,4,51909,0
256,256,"Sun, 25 Sep 2016 17:39:45 +0000",hackerrankmail,com,0,0,multipart/alternative,2,16,0,0,32,30725,0,63585,63585,6,6,63585,0
257,257,"Wed, 13 Jul 2016 06:10:58 -0500 (CDT)",indeed,com,0,0,multipart/alternative,0,5,0,0,36,1242,0,40258,22258,2,2,22258,0
258,258,"Wed, 19 Dec 2018 17:07:57 +0100",idf,caisse-epargne.fr,0,0,text/html,1,13,0,0,53,15629,0,58077,61677,2,2,61677,0
259,259,"Wed, 27 Sep 2017 01:02:37 -0600",news,foodpanda.in,0,0,multipart/alternative,12,47,0,0,54,50901,3,25357,3757,2,2,3757,0
260,260,"Fri, 04 Mar 2016 03:37:39 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,34,29941,0,13059,13059,4,4,13059,0
261,261,"Tue, 11 Apr 2017 15:51:10 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,15,0,0,47,12698,0,82270,57070,1,1,57070,0
262,262,"Mon, 26 Aug 2019 15:57:41 +0530",mail,kotak.in,0,0,multipart/alternative,14,32,1,0,33,24630,0,37661,57461,0,0,57461,0
263,263,"Tue, 18 Oct 2016 07:46:27 +0000",usebackpack,com,0,0,text/html,4,14,0,0,34,24657,0,27987,27987,1,1,27987,0
264,264,"Tue, 10 Jul 2018 14:56:30 -0700",github,com,1,0,multipart/alternative,3,18,0,0,47,3971,2,78990,53790,1,1,53790,0
265,265,"Sun, 10 Nov 2019 20:14:21 +0000",amazon,fr,0,0,multipart/alternative,12,78,1,0,54,54196,0,72861,72861,6,6,72861,0
266,266,"Sun, 29 Apr 2018 01:55:38 +0000 (UTC)",flipkartletters,com,0,0,text/html,25,63,0,0,56,53878,3,6938,6938,6,6,6938,0
267,267,"Tue, 18 Aug 2015 06:51:36 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26875,0,24696,24696,1,1,24696,0
268,268,"Thu, 19 Oct 2017 10:02:40 +0000 (UTC)",rit,edu,0,0,multipart/alternative,0,41,0,0,41,33994,0,36160,36160,3,3,36160,0
269,269,"Mon, 28 Aug 2017 04:34:00 +0000",zoomgroup,com,0,0,multipart/alternative,2,31,1,0,118,13123,0,16440,16440,0,0,16440,1
270,270,"Fri, 07 Apr 2017 15:20:02 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,35402,55202,4,4,55202,0
271,271,"Thu, 26 May 2016 08:30:44 +0000",hackerrankmail,com,0,0,multipart/alternative,2,22,0,0,61,36727,0,30644,30644,3,3,30644,0
272,272,"Thu, 10 Sep 2015 16:54:12 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,27141,0,60852,60852,3,3,60852,0
273,273,"Fri, 29 Jan 2016 09:41:06 +0530",iiitd,ac.in,0,0,multipart/alternative,1,7,1,0,41,5578,2,15066,34866,4,4,34866,0
274,274,"Sun, 14 Jan 2018 03:26:32 +0000 (UTC)",flipkartletters,com,0,0,text/html,21,85,1,0,60,78393,3,12392,12392,6,6,12392,0
275,275,"Sat, 03 Oct 2015 08:42:43 +0000",paytm,com,0,0,multipart/alternative,40,69,0,0,65,30869,0,31363,31363,5,5,31363,0
276,276,"Mon, 27 Jul 2015 04:24:55 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,26863,0,15895,15895,0,0,15895,0
277,277,"Mon, 25 Jul 2016 10:08:10 +0530",iiitd,ac.in,3,0,multipart/alternative,0,2,1,0,22,20843,2,16690,36490,0,0,36490,0
278,278,"Tue, 20 Feb 2018 09:40:06 -0600",emails,evernote.com,0,0,multipart/alternative,3,44,0,0,34,24494,0,56406,34806,1,1,34806,0
279,279,"Thu, 16 Jul 2015 09:51:44 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,26939,0,35504,35504,3,3,35504,0
280,280,"Fri, 24 Aug 2018 20:17:30 +0000",topcoder,com,0,0,multipart/alternative,32,77,0,0,45,112011,0,73050,73050,4,4,73050,0
281,281,"Mon, 16 Jan 2017 10:17:18 +0530",iiitd,ac.in,1,0,multipart/mixed,0,0,0,0,46,344528,2,17238,37038,0,0,37038,0
282,282,"Mon, 11 Apr 2016 06:05:05 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,28,0,0,45,21153,1,21905,21905,0,0,21905,0
283,283,"Wed, 17 Feb 2016 11:48:03 +0530",iiitd,ac.in,1,0,multipart/mixed,0,0,0,0,17,1579,2,22683,42483,2,2,42483,0
284,284,"Wed, 03 Apr 2019 07:00:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,16,132,1,0,209,61764,0,25200,25200,2,2,25200,1
285,285,"Thu, 07 Mar 2019 13:31:13 +0000",google,com,0,0,text/plain,0,0,1,0,84,869,0,48673,48673,3,3,48673,0
286,286,"Wed, 24 Jan 2018 08:48:45 +0100",reply,ebay.in,0,0,multipart/alternative,36,134,0,0,84,89756,3,28125,31725,2,2,31725,0
287,287,"Fri, 24 Feb 2017 16:10:42 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,127,684,2,38442,58242,4,4,58242,0
288,288,"Fri, 28 Sep 2018 16:08:34 +0000",google,com,0,0,multipart/alternative,9,24,1,0,66,17740,0,58114,58114,4,4,58114,0
289,289,"Wed, 16 Mar 2016 20:00:44 +0530",iiitd,ac.in,5,0,multipart/alternative,0,0,1,0,21,726,2,52244,72044,2,2,72044,0
290,290,"Tue, 4 Jun 2019 01:18:16 +0530 (IST)",statebankrewardz,com,0,0,multipart/mixed,22,47,0,0,77,36826,0,71296,4696,0,1,4696,0
291,291,"Fri, 07 Apr 2017 03:46:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,80160,13560,3,4,13560,1
292,292,"Wed, 1 Feb 2017 00:18:28 +0000",amazon,in,0,0,multipart/alternative,6,116,0,0,33,54543,3,1108,1108,2,2,1108,0
293,293,"Fri, 20 Jan 2017 02:48:55 -0700",godaddy,com,0,0,text/html,1,18,0,0,24,17012,0,35335,10135,4,4,10135,0
294,294,"Fri, 28 Jul 2017 11:39:16 +0530",iiitd,ac.in,0,0,multipart/alternative,2,2,1,0,32,3350,2,22156,41956,4,4,41956,0
295,295,"Wed, 17 Oct 2018 17:39:00 +0200",centralesupelec,fr,0,0,text/html,17,55,0,0,205,44193,2,56340,63540,2,2,63540,1
296,296,"Wed, 21 Sep 2016 00:47:18 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,110,0,1,63,86911,1,28038,2838,2,2,2838,0
297,297,"Mon, 17 Sep 2018 14:10:41 +0000",discuss,pytorch.org,0,0,multipart/alternative,48,92,0,0,24,61248,3,51041,51041,0,0,51041,0
298,298,"Sun, 10 Feb 2019 23:31:21 -0600 (CST)",nvidia,com,0,0,multipart/alternative,21,67,0,1,42,67795,0,19881,84681,0,6,84681,0
299,299,"Tue, 14 Mar 2017 00:12:16 +0000",amazon,in,0,0,multipart/alternative,6,118,0,0,33,54473,3,736,736,1,1,736,0
300,300,"Thu, 15 Mar 2018 07:25:49 +0000",state,gov,0,0,multipart/mixed,0,0,0,0,78,136085,0,26749,26749,3,3,26749,0
301,301,"Tue, 23 Jan 2018 12:53:24 +0000 (UTC)",udacity,com,0,0,multipart/alternative,12,47,0,0,45,63290,3,46404,46404,1,1,46404,0
302,302,"Fri, 29 May 2015 08:15:19 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,14,1,0,37,4852,1,29719,29719,4,4,29719,0
303,303,"Fri, 16 Nov 2018 07:05:22 -0500",ieee,org,0,0,multipart/alternative,4,14,1,0,68,3806,0,43522,25522,4,4,25522,0
304,304,"Fri, 06 Oct 2017 10:25:24 +0000",twitter,com,0,0,multipart/alternative,36,223,0,0,132,104069,1,37524,37524,4,4,37524,0
305,305,"Fri, 26 Jan 2018 17:36:23 +0000",dataquest-0740d8e6e13d,intercom-mail.com,0,0,multipart/alternative,3,13,0,1,49,20991,3,63383,63383,4,4,63383,0
306,306,"Fri, 15 Apr 2016 19:17:37 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,24,249,2,49657,69457,4,4,69457,0
307,307,"Mon, 11 Sep 2017 18:15:44 +0000",olacabs,com,0,0,multipart/mixed,2,34,0,0,34,81965,0,65744,65744,0,0,65744,0
308,308,"Mon, 25 Sep 2017 08:54:11 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,15,0,1,46,13296,0,57251,32051,0,0,32051,0
309,309,"Tue, 18 Dec 2018 01:24:04 +0000",amazon,fr,0,0,multipart/alternative,17,192,1,0,99,75733,3,5044,5044,1,1,5044,0
310,310,"Sun, 22 Jul 2018 05:13:37 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,112,0,1,126,107429,1,44017,18817,6,6,18817,0
311,311,"Sat, 06 May 2017 04:10:36 -0600",news,foodpanda.in,0,0,multipart/alternative,12,45,0,0,60,50327,3,36636,15036,5,5,15036,0
312,312,"Sun, 26 Mar 2017 12:03:04 +0000",youtube,com,0,0,multipart/alternative,28,121,1,1,80,86703,1,43384,43384,6,6,43384,0
313,313,"Fri, 22 Jul 2016 10:17:59 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,0,0,15,4312,2,17279,37079,4,4,37079,0
314,314,"Thu, 30 Mar 2017 14:28:55 +0530",iiitd,ac.in,0,0,multipart/alternative,0,19,1,0,37,12842,2,32335,52135,3,3,52135,0
315,315,"Fri, 29 Apr 2016 17:24:16 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,102,1,0,102,82922,1,1456,62656,5,4,62656,0
316,316,"Tue, 17 Nov 2015 07:38:42 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,12,89,0,1,30,44480,1,27522,27522,1,1,27522,0
317,317,"Sun, 07 May 2017 13:40:59 -0400",,,1,0,multipart/mixed,0,0,0,0,22,130044,0,63659,49259,6,6,49259,0
318,318,"Thu, 13 Jul 2017 20:10:53 +0000",olacabs,com,0,0,multipart/mixed,1,35,0,0,34,80451,0,72653,72653,3,3,72653,0
319,319,"Sun, 04 Feb 2018 08:22:21 +0000 (UTC)",bigbasket,com,0,0,text/html,8,20,1,0,39,18210,3,30141,30141,6,6,30141,0
320,320,"Fri, 04 Oct 2019 05:13:14 +0000 (UTC)",info,paytm.com,0,0,text/html,17,35,0,0,64,23074,3,18794,18794,4,4,18794,0
321,321,"Wed, 23 Aug 2017 14:59:11 +0000 (UTC)",mapbox,com,0,0,multipart/alternative,4,29,0,0,23,22796,3,53951,53951,2,2,53951,0
322,322,"Wed, 10 May 2017 00:41:44 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,49,4,3,2504,2504,2,2,2504,0
323,323,"Fri, 24 Feb 2017 21:01:49 -0800",email,nvidia.com,0,0,text/html,7,30,0,0,37,34906,3,18109,75709,5,4,75709,0
324,324,"Thu, 15 Oct 2015 14:30:10 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,10,0,1,54,4492,0,52210,52210,3,3,52210,0
325,325,"Fri, 21 Oct 2016 09:29:07 +0000",iiitd,ac.in,0,0,multipart/alternative,0,6,1,0,21,2658,2,34147,34147,4,4,34147,0
326,326,"Wed, 6 Dec 2017 00:24:47 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,49,4,3,1487,1487,2,2,1487,0
327,327,"Fri, 23 Sep 2016 18:02:18 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,12,181582,2,45138,64938,4,4,64938,0
328,328,"Tue, 26 Jan 2016 14:58:59 +0000",hackerrank,com,0,0,multipart/alternative,1,10,0,0,28,46576,0,53939,53939,1,1,53939,0
329,329,"Tue, 22 Aug 2017 16:41:16 +0000 (UTC)",brilliant,org,0,0,multipart/alternative,5,21,0,0,79,39126,0,60076,60076,1,1,60076,0
330,330,"Fri, 07 Apr 2017 04:36:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,83161,16561,3,4,16561,0
331,331,"Sun, 23 Jun 2019 02:51:17 +0000",amazon,in,0,0,multipart/alternative,27,152,0,0,38,66301,3,10277,10277,6,6,10277,0
332,332,"Wed, 22 Nov 2017 09:33:24 +0530",nptel,iitm.ac.in,0,0,multipart/alternative,0,10,1,0,55,151746,0,14604,34404,2,2,34404,0
333,333,"Sat, 22 Dec 2018 01:10:59 +0000",xprize,org,0,0,multipart/alternative,6,32,0,0,45,44725,3,4259,4259,5,5,4259,0
334,334,"Thu, 16 Jul 2015 15:26:16 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27187,0,55576,55576,3,3,55576,0
335,335,"Fri, 3 Jun 2016 15:26:38 +0530",iiitd,ac.in,5,0,multipart/alternative,1,3,1,0,48,4633,2,35798,55598,4,4,55598,0
336,336,"Wed, 15 Nov 2017 11:03:38 -0600",send,grammarly.com,0,0,multipart/alternative,9,46,0,0,51,25935,3,61418,39818,2,2,39818,0
337,337,"Sun, 8 Jan 2017 19:11:36 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,25,343,2,49296,69096,6,6,69096,0
338,338,"Tue, 13 Mar 2018 22:55:13 +0000 (UTC)",codecademy,com,0,0,multipart/alternative,0,11,0,0,39,6889,3,82513,82513,1,1,82513,0
339,339,"Wed, 25 Jul 2018 15:41:00 +0000",google,com,1,0,multipart/alternative,4,12,0,0,31,6007,0,56460,56460,2,2,56460,1
340,340,"Wed, 02 Aug 2017 13:13:02 +0000",google,com,2,0,multipart/alternative,4,12,0,0,41,6154,0,47582,47582,2,2,47582,0
341,341,"Sat, 16 Dec 2017 08:29:52 +0000",primevideo,com,0,0,multipart/alternative,70,222,0,0,35,102939,3,30592,30592,5,5,30592,0
342,342,"Thu, 9 Jun 2016 06:06:00 +0000",mail,goodreads.com,0,0,multipart/mixed,0,0,0,0,15,4,1,21960,21960,3,3,21960,1
343,343,"Mon, 19 Feb 2018 19:22:15 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,63,0,0,36,28067,3,49935,69735,0,0,69735,0
344,344,"Fri, 6 Oct 2017 12:21:12 +0530",iiitd,ac.in,1,0,multipart/alternative,0,1,0,0,47,2997,2,24672,44472,4,4,44472,0
345,345,"Sat, 1 Sep 2018 00:12:09 +0000",amazon,in,0,0,multipart/alternative,24,145,0,0,42,69272,3,729,729,5,5,729,0
346,346,"Tue, 3 May 2016 11:17:34 +0530",iiitd,ac.in,4,0,multipart/alternative,1,3,1,1,25,5762,2,20854,40654,1,1,40654,0
347,347,"Thu, 20 Apr 2017 11:25:17 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,5,29,1,0,32,25102,0,41117,41117,3,3,41117,0
348,348,"Mon, 16 May 2016 16:10:10 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,99,2386,2,38410,58210,0,0,58210,0
349,349,"Sun, 19 Mar 2017 14:46:48 +0000",youtube,com,0,0,multipart/alternative,28,117,0,1,54,87632,1,53208,53208,6,6,53208,0
